"GEO_ID","id"
"CP03_2019to2018_020SS","2019 - 2018 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled"
"CP03_2019to2018_021SS","2019 - 2018 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab)"
"CP03_2019to2018_022SS","2019 - 2018 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Walked"
"CP03_2019to2018_023SS","2019 - 2018 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Other means"
"CP03_2019to2018_024SS","2019 - 2018 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home"
"CP03_2019to2018_025SS","2019 - 2018 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes)"
"CP03_2019to2018_026SS","2019 - 2018 Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over"
"CP03_2019to2018_027SS","2019 - 2018 Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations"
"CP03_2019to2018_028SS","2019 - 2018 Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations"
"CP03_2019to2018_029SS","2019 - 2018 Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations"
"CP03_2019to2018_030SS","2019 - 2018 Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations"
"CP03_2019to2018_031SS","2019 - 2018 Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations"
"CP03_2019to2018_032SS","2019 - 2018 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over"
"CP03_2019to2018_033SS","2019 - 2018 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Agriculture, forestry, fishing and hunting, and mining"
"CP03_2019to2018_034SS","2019 - 2018 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Construction"
"CP03_2019to2018_035SS","2019 - 2018 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Manufacturing"
"CP03_2019to2018_036SS","2019 - 2018 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Wholesale trade"
"CP03_2019to2018_037SS","2019 - 2018 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Retail trade"
"CP03_2019to2018_038SS","2019 - 2018 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Transportation and warehousing, and utilities"
"CP03_2019to2018_039SS","2019 - 2018 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Information"
"CP03_2019to2018_040SS","2019 - 2018 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Finance and insurance, and real estate and rental and leasing"
"CP03_2019to2018_041SS","2019 - 2018 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Professional, scientific, and management, and administrative and waste management services"
"CP03_2019to2018_042SS","2019 - 2018 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Educational services, and health care and social assistance"
"CP03_2019to2018_043SS","2019 - 2018 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Arts, entertainment, and recreation, and accommodation and food services"
"CP03_2019to2018_044SS","2019 - 2018 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Other services, except public administration"
"CP03_2019to2018_045SS","2019 - 2018 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Public administration"
"CP03_2019to2018_046SS","2019 - 2018 Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over"
"CP03_2019to2018_047SS","2019 - 2018 Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Private wage and salary workers"
"CP03_2019to2018_048SS","2019 - 2018 Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Government workers"
"CP03_2019to2018_049SS","2019 - 2018 Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Self-employed in own not incorporated business workers"
"CP03_2019to2018_050SS","2019 - 2018 Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Unpaid family workers"
"CP03_2019to2018_051SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households"
"CP03_2019to2018_052SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!Less than $10,000"
"CP03_2019to2018_053SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$10,000 to $14,999"
"CP03_2019to2018_054SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$15,000 to $24,999"
"CP03_2019to2018_055SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$25,000 to $34,999"
"CP03_2019to2018_056SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$35,000 to $49,999"
"CP03_2019to2018_057SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$50,000 to $74,999"
"CP03_2019to2018_058SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$75,000 to $99,999"
"CP03_2019to2018_059SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$100,000 to $149,999"
"CP03_2019to2018_060SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$150,000 to $199,999"
"CP03_2019to2018_061SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$200,000 or more"
"CP03_2019to2018_062SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!Median household income (dollars)"
"CP03_2019to2018_063SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!Mean household income (dollars)"
"CP03_2019to2018_064SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings"
"CP03_2019to2018_065SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings!!Mean earnings (dollars)"
"CP03_2019to2018_066SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Social Security"
"CP03_2019to2018_067SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Social Security!!Mean Social Security income (dollars)"
"CP03_2019to2018_068SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With retirement income"
"CP03_2019to2018_069SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With retirement income!!Mean retirement income (dollars)"
"CP03_2019to2018_070SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Supplemental Security Income"
"CP03_2019to2018_071SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Supplemental Security Income!!Mean Supplemental Security Income (dollars)"
"CP03_2019to2018_072SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With cash public assistance income"
"CP03_2019to2018_073SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With cash public assistance income!!Mean cash public assistance income (dollars)"
"CP03_2019to2018_074SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Food Stamp/SNAP benefits in the past 12 months"
"CP03_2019to2018_075SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families"
"CP03_2019to2018_076SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!Less than $10,000"
"CP03_2019to2018_077SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$10,000 to $14,999"
"CP03_2019to2018_078SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$15,000 to $24,999"
"CP03_2019to2018_079SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$25,000 to $34,999"
"CP03_2019to2018_080SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$35,000 to $49,999"
"CP03_2019to2018_081SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$50,000 to $74,999"
"CP03_2019to2018_082SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$75,000 to $99,999"
"CP03_2019to2018_083SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$100,000 to $149,999"
"CP03_2019to2018_084SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$150,000 to $199,999"
"CP03_2019to2018_085SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$200,000 or more"
"CP03_2019to2018_086SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!Median family income (dollars)"
"CP03_2019to2018_087SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!Mean family income (dollars)"
"CP03_2019to2018_088SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Per capita income (dollars)"
"CP03_2019to2018_089SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households"
"CP03_2019to2018_090SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households!!Median nonfamily income (dollars)"
"CP03_2019to2018_091SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households!!Mean nonfamily income (dollars)"
"CP03_2019to2018_092SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Median earnings for workers (dollars)"
"CP03_2019to2018_093SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Median earnings for male full-time, year-round workers (dollars)"
"CP03_2019to2018_094SS","2019 - 2018 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Median earnings for female full-time, year-round workers (dollars)"
"CP03_2019to2018_095SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population"
"CP03_2019to2018_096SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage"
"CP03_2019to2018_097SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With private health insurance"
"CP03_2019to2018_098SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With public coverage"
"CP03_2019to2018_099SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!No health insurance coverage"
"CP03_2019to2018_100SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population under 19 years"
"CP03_2019to2018_101SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population under 19 years!!No health insurance coverage"
"CP03_2019to2018_102SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years"
"CP03_2019to2018_103SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:"
"CP03_2019to2018_104SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:"
"CP03_2019to2018_105SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:!!With health insurance coverage"
"CP03_2019to2018_106SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:!!With health insurance coverage!!With private health insurance"
"CP03_2019to2018_107SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:!!With health insurance coverage!!With public coverage"
"CP03_2019to2018_108SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:!!No health insurance coverage"
"CP03_2019to2018_109SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Unemployed:"
"CP03_2019to2018_110SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Unemployed:!!With health insurance coverage"
"CP03_2019to2018_111SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Unemployed:!!With health insurance coverage!!With private health insurance"
"CP03_2019to2018_112SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Unemployed:!!With health insurance coverage!!With public coverage"
"CP03_2019to2018_113SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Unemployed:!!No health insurance coverage"
"CP03_2019to2018_114SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force:"
"CP03_2019to2018_115SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force:!!With health insurance coverage"
"CP03_2019to2018_116SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force:!!With health insurance coverage!!With private health insurance"
"CP03_2019to2018_117SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force:!!With health insurance coverage!!With public coverage"
"CP03_2019to2018_118SS","2019 - 2018 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force:!!No health insurance coverage"
"CP03_2019to2018_119SS","2019 - 2018 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families"
"CP03_2019to2018_120SS","2019 - 2018 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!With related children of the householder under 18 years"
"CP03_2019to2018_121SS","2019 - 2018 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!With related children of the householder under 18 years!!With related children of the householder under 5 years only"
